31,0,180,56,0,44,21,0,6,2,0,0,0,0,29,12,0,40,20
32,0,185,56,0,46,21,0,6,2,0,0,0,0,57,9,0,69,14
35,0,179,50,0,58,13,0,7,1,0,0,0,0,59,9,0,88,15
38,0,161,38,0,89,25,0,12,3,0,0,0,0,65,8,0,103,18
42,0,147,34,0,119,31,0,16,4,0,0,0,0,65,8,0,101,20
47,0,149,34,0,147,43,0,20,6,0,0,0,0,64,8,0,98,17
46,0,145,32,0,162,41,0,22,6,0,0,0,0,82,9,0,100,13
45,0,146,32,0,162,41,0,22,6,0,0,0,0,85,9,0,100,9
42,0,134,32,0,176,47,0,24,6,0,0,0,0,83,9,0,110,10
39,0,126,31,0,183,49,0,25,7,0,0,0,0,83,9,0,128,24
27,0,133,28,0,177,42,0,24,6,0,0,0,0,83,10,0,127,23
15,0,127,29,0,168,36,0,23,5,0,0,0,0,81,12,0,136,36
8,0,112,22,0,156,30,0,21,4,0,0,0,0,83,13,0,131,40
8,0,111,22,0,156,30,0,21,4,0,0,0,0,80,15,0,119,36
4,0,89,18,0,147,22,0,20,3,0,0,0,0,80,15,0,109,21
1,0,83,19,0,134,18,0,18,2,0,0,0,0,68,13,0,62,5
1,0,75,22,0,119,14,0,16,2,0,0,0,0,66,12,0,59,5
1,0,71,22,0,115,12,0,18,1,0,3,1,0,61,8,0,36,3
1,0,61,25,0,95,10,0,31,1,0,7,2,0,54,8,0,23,4
1,0,60,23,0,94,9,0,29,1,0,7,2,0,49,7,0,24,5
12,0,60,23,0,95,10,0,65,6,0,18,5,0,52,6,0,28,6
24,0,52,22,0,93,10,0,77,20,0,19,6,0,36,5,0,21,6
31,0,32,17,0,94,11,0,78,26,0,21,9,0,35,4,0,20,5
36,0,23,13,0,92,12,0,74,30,0,20,11,0,21,1,0,12,3
48,0,11,6,0,78,9,0,73,25,0,19,9,0,4,1,0,3,1
50,0,11,6,0,78,9,0,74,25,0,20,9,0,2,1,0,0,0
48,0,6,4,0,72,13,0,80,18,0,17,4,0,0,0,0,0,0
44,0,2,1,0,56,9,0,74,15,0,15,3,0,0,0,0,0,0
44,0,24,1,0,54,9,0,73,11,0,15,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
